cost,weight,type
0.7153973663495968,0.7278726007573761,1
0.8509341974241907,0.8290862213946915,1
0.8562475877788669,0.82399013028008,1
0.812317921149486,0.7750357581801084,1
0.8043039698081614,0.8080965073276728,1
0.776320426358968,0.7348776229719254,1
0.8293839294488636,0.7917385909798047,1
0.8271456614539777,0.8435393573910817,1
0.8141482193123064,0.823355311132868,1
0.7943118136588558,0.8556692036034975,1
0.7129563987246963,0.8646820886283769,1
0.8046669232081601,0.6832559291764888,1
0.8295462106490628,0.6937567589343132,1
0.7706078656682377,0.7713310744949874,1
0.8658121147561832,0.729205512210571,1
0.9091631557946906,0.7403296155656145,1
0.8293506287205485,0.7620069337383434,1
0.8624866174830249,0.9196849824516636,1
0.772478675028898,0.8750461657913892,1
0.8574572753383892,0.872688416043952,1
0.8352276940515514,0.7629914515047448,1
0.8297343157740457,0.8120854092764401,1
0.8139588513451824,0.6859257095285344,1
0.8605478570406017,0.7880067296958797,1
0.8173183974758861,0.7871967278055829,1
0.7156816330133725,0.7845067182320264,1
0.8102892460473461,0.831864617429117,1
0.7551228444580782,0.741096050105615,1
0.7588733344958166,0.8171615314913677,1
0.830976388351705,0.6422589356803553,1
0.7703797580732908,0.7317519659275943,1
0.7428722447647942,0.804067117580443,1
0.7595423610304058,0.7865130185575149,1
0.7764070118436085,0.757704279183772,1
0.8195072021585572,0.78771265797412,1
0.7667316764534213,0.7847473647143667,1
0.7976048466121785,0.7521545977779486,1
0.7566848141022525,0.7696210890899857,1
0.7857232826095378,0.7466469799484589,1
0.7106191666989196,0.7481537088398337,1
0.8773085044244162,0.8364855226183484,1
0.7767781976576609,0.8180749132720518,1
0.6676747383860532,0.8303209461010217,1
0.787761729775689,0.6937938054997653,1
0.7824478441594621,0.6812442767449998,1
0.7708788724895288,0.7681603136477013,1
0.8168181339331501,0.8196934337721037,1
0.8125763115194314,0.7274489474763406,1
0.9322366478013362,0.7869714403110721,1
0.9461244400366798,0.7993084351253756,1
0.7747689948631368,0.7420018221807893,1
0.7907529703898786,0.8753640519754903,1
0.8104652449451183,0.7554337499877417,1
0.9360286455450502,0.7412703920645841,1
0.7659140654685886,0.867894877603918,1
0.7947614752366884,0.7757525831340315,1
0.8922838940176132,0.8050770355568292,1
0.712581398947826,0.8392417032311057,1
0.7389422815171359,0.6352886741840611,1
0.8344928411222144,0.8271193664726025,1
0.7873787250160503,0.6598762253344962,1
0.7716188471115786,0.6955540380023837,1
0.8480696390288879,0.7697620816073311,1
0.7842937617643604,0.6267479093796342,1
0.7754848468062733,0.7939676503548183,1
0.8059164336866306,0.6324148458292576,1
0.797371410840851,0.7852829436421269,1
0.8029899960264013,0.7103645078017798,1
0.9009055522292647,0.7426803521322402,1
0.8399120393939837,0.7146116135554701,1
0.7669213616273393,0.7888319404735478,1
0.78378967079248,1.0,1
0.725699376678625,0.8119212242997582,1
0.7229269788269898,0.6963121610756924,1
0.7799168272115835,0.689027840126163,1
0.7727574115214004,0.7430777954362442,1
0.7144285524622132,0.7765778459760649,1
0.8865176385957391,0.7957185854910573,1
0.8751509266558324,0.6751228848494945,1
0.8960547406517176,0.7653191340810918,1
0.7080667053747733,0.7390850446015615,1
0.9690086583404841,0.7251274118183831,1
0.8151017309644066,0.7860445810601082,1
0.6765720059100232,0.7444725981270179,1
0.7338436641019992,0.6815332771760068,1
0.8403520097057616,0.7456933020104877,1
0.7059782278144512,0.7704968499355683,1
0.8452657239890229,0.7592902190224062,1
0.7994462111025785,0.7347570147614352,1
0.8214832523543539,0.8310737746714573,1
0.8622507158777534,0.9060460184796978,1
0.7487638941270198,0.7246074228448403,1
0.9163627146031328,0.8360048998439045,1
0.7935284804591138,0.7638682624996577,1
0.8499225890485541,0.7256966957763052,1
0.7803857605983978,0.6569573862279443,1
0.8253170555594779,0.7347602106272767,1
0.72701215943865,0.9524013762240202,1
0.7747735674289945,0.7379005946866599,1
0.7750903477891349,0.7574617988172373,1
0.7562219420584654,0.8071954432004452,1
0.7818097692274042,0.8161182734892541,1
0.7433562709107078,0.8569157751684895,1
0.8248599261556651,0.8140287222432921,1
0.8030762104389431,0.925306964644914,1
0.8383240243787724,0.7271268302317264,1
0.9382586601782634,0.7192238821526629,1
0.7185117894341323,0.6759973623638545,1
0.812483141001303,0.8163019078297169,1
0.9007450036963641,0.7698546891589412,1
0.7971377446457208,0.8155669772157443,1
0.7736973820344254,0.7408616602091572,1
0.7698426910611821,0.7649345379362191,1
0.6619429178564086,0.6472058895276743,1
0.7673375893098533,0.875826024629552,1
0.8755873598126084,0.7727760960356906,1
0.8295397782339372,0.6930007090197298,1
0.7131880823773652,0.6927976048220659,1
0.6883794707048834,0.7378843921453335,1
0.8345971213594185,0.7366857314280251,1
0.8345148735280578,0.6668119587405521,1
0.8387452884672674,0.7377343249198525,1
0.8536615698662081,0.7056132295641414,1
0.8041805988092497,0.8089998833342801,1
0.7895959256918006,0.7340172621010136,1
0.6947102434965984,0.8218479308830478,1
0.8058589893317832,0.7725775917801087,1
0.7452006398880979,0.8014528234412647,1
0.8955428915797158,0.765619995217666,1
0.6863584265208961,0.7461512346913352,1
0.792186317167942,0.7074415096386245,1
0.7213267468614416,0.7287854674331673,1
0.7981215929381246,0.7196771456568999,1
0.7270372307454284,0.7909486693183136,1
0.7728201286910656,0.6798521498302881,1
0.7790680985395302,0.6936089116447582,1
0.7774098940398987,0.7757123728275596,1
0.7771180458344993,0.8396326866766508,1
0.8782486754360748,0.7769746628460539,1
0.7984206276729134,0.8435501978566355,1
0.7910417407916224,0.7032395243041758,1
0.7646801893947798,0.7826935722716242,1
0.7891825483816558,0.9208137877450965,1
0.7375571082764937,0.7673261954325185,1
0.7346803359233709,0.7685063976706199,1
0.7236244103322087,0.8322347579582893,1
0.8068365922413693,0.6887880211349084,1
0.7660827461662264,0.8508439297171715,1
0.8397197971143552,0.7716527624855242,1
0.7258467790846845,0.7180235459597615,1
0.9124465962350179,0.8408110627848252,1
0.825360050546364,0.8365580538182861,1
0.8589758908936471,0.797319970722213,1
0.7553268174040433,0.7188782528621279,1
0.6963183891731478,0.7981367310102555,1
0.7589968715794176,0.7220579449636065,1
0.8550515206601175,0.7989458317439273,1
0.8488485911838558,0.7159686762277536,1
0.9821035413219324,0.7474963015122509,1
0.8298017296990206,0.831930903120697,1
0.8016195250214,0.7368669469909954,1
0.901045902769196,0.7842698652479779,1
0.7668536245105368,0.8720202275155721,1
0.8498072424837704,0.6763241393691832,1
0.8088790927716921,0.781292318030535,1
0.7331602300946861,0.7476121303247611,1
0.784023474643389,0.7415778022336901,1
0.7497335893106372,0.9236037935791578,1
0.7976881448169792,0.7687146723028815,1
0.6929542001524384,0.7434449284174928,1
0.7733637912104725,0.7503613553598348,1
0.8729766715904391,0.765217578105126,1
0.8252492002382561,0.8484521066118795,1
0.8646923104349491,0.6817981950685778,1
0.8722753064217251,0.8460930563630569,1
0.7709978684286996,0.802048738322153,1
0.7384657351672705,0.7681720757632999,1
0.7465393707623597,0.8228187208271138,1
0.8983124989093211,0.8851965325808288,1
0.6906764429042414,0.8038686122171086,1
0.822171834987033,0.6808665824518164,1
0.8571618286313909,0.7113086524220976,1
0.8385267539339565,0.6920541389754051,1
0.802710125369985,0.7521715170351153,1
0.8550683879817521,0.8317562382518866,1
0.9097384791431391,0.756631834673772,1
0.817746291485623,0.652742748698797,1
0.7843601627223569,0.8174497636960454,1
0.7948168143558805,0.7292236405795455,1
0.8825708140114809,0.8973061861275643,1
0.9011366568299096,0.852035329117118,1
0.8438255004070714,0.81830591178436,1
0.7395114462657579,0.8168850481092594,1
0.9118978763620116,0.7561878092711585,1
0.8760573345953115,0.6823959011851906,1
0.7702268120296324,0.8516930252994621,1
0.8510101489999463,0.8247561759989678,1
0.7190252589540481,0.767642200652946,1
0.8855379573831504,0.6997793022008606,1
0.8305313980927888,0.8512126190906237,1
0.7267836014699068,0.7517869142437281,1
0.8528761718297889,0.8229368138856478,1
0.8182033819867156,0.718089656626453,1
0.8415407077515891,0.6573304251914227,1
0.7003358970071195,0.8006618948327894,1
0.8172293162321326,0.8468039958281708,1
0.8047534847526647,0.6666541400172462,1
0.9098716536274899,0.7496754959642458,1
0.8018633867216856,0.6528208363850642,1
0.7638512233044841,0.726244391854327,1
0.7741216775425627,0.7144705866977986,1
0.8057126956532439,0.7196279902493301,1
0.8861388757288384,0.8132481090257057,1
0.7819056838835506,0.6933722126383015,1
0.7354498676350664,0.8584772824189105,1
0.7843551801816808,0.6976656490307941,1
0.7407470669769323,0.7672304695577393,1
0.8532375661284705,0.791094286148295,1
0.873817387798432,0.7106755314594035,1
0.7986580270329044,0.7663157363190569,1
0.7993514246253118,0.7378611542681466,1
0.725491673560316,0.8410745610926211,1
0.76446820847353,0.8042669727401476,1
0.8008038816164432,0.8876975440765216,1
0.8552153714354421,0.721829419508661,1
0.9049713547975926,0.6593629028152455,1
0.8020219093206296,0.6842842746150132,1
0.8012242973263903,0.8615033021145331,1
0.8728521394949614,0.7144074143445016,1
0.9028346842484892,0.7653995120455657,1
0.7641150929729148,0.7601008512238513,1
0.7053034676174381,0.773462867665429,1
0.794880463694567,0.7257904725606349,1
0.8222509691045354,0.7885337955459999,1
0.7491849233029357,0.6992976979577387,1
0.8115557899321411,0.8197350941265428,1
0.8438244096346529,0.7504013712557503,1
0.744923502895891,0.7477668257400115,1
0.8840268171351654,0.7035386789480887,1
0.7680086597335009,0.7682234283978704,1
0.8283571056209338,0.8277817121606427,1
0.6487993406395942,0.6977767676798527,1
0.8176119813411004,0.7707383804043704,1
0.7891642296893139,0.7450318824035023,1
0.751569523879081,0.6297498980473097,1
0.7070562147042074,0.8072461461381988,1
0.7627472194726019,0.7985569657672059,1
0.810374752729636,0.731623747457718,1
0.8117802496489588,0.7913525348171924,1
0.711038401860941,0.812897243389302,1
0.8316038129160354,0.7217826081052918,1
0.7780800547384012,0.6457403546269542,1
0.7905810398188623,0.7971856740145997,1
0.7188743268742783,0.7022913590963116,1
0.7651279342655234,0.6221023877152819,1
0.8444237703752828,0.7829235765761009,1
0.7883098780779628,0.7073749403624153,1
0.8507661661027252,0.7675553085501429,1
0.7964920268254423,0.6730771911849719,1
0.8200518716599087,0.6890879013566816,1
0.810697361016483,0.7813575862514823,1
0.781560803789507,0.6689276208197009,1
0.9327872978477573,0.8201063623477173,1
0.7728808184305154,0.6598909673042068,1
0.8413304295724677,0.8103443802165567,1
0.8172163287086881,0.7905223818019331,1
0.8930426332170265,0.7600924311974182,1
0.8372871771154102,0.6873432089594196,1
0.8030051800572671,0.7827125170541602,1
0.8496939562668876,0.7969716507009579,1
0.7422644316601159,0.8568187161136268,1
0.8090796766922419,0.8578801119006112,1
0.7609026395227687,0.7578788238614406,1
0.7895771401668186,0.8545487097767568,1
0.8865353138969426,0.6812223881103063,1
0.8416887251198758,0.6399081431722305,1
0.7434316344568876,0.7277687129624865,1
0.7700914111126913,0.7625728445900316,1
0.8801765850121368,0.778100897599908,1
0.784646072277923,0.77474685633907,1
0.7840910950520317,0.7729579153237508,1
0.7302191784780647,0.7958619718614642,1
0.7946043127366857,0.7585689248411918,1
0.9363900652801255,0.7457031216821512,1
0.7427835495557232,0.7563883119121746,1
0.7529801499724094,0.7417404075553665,1
0.804249564354249,0.7175296212938022,1
0.760474925064047,0.7721911235335822,1
0.7625148625036257,0.7239990429794185,1
0.8650766588346864,0.8708139166597887,1
0.7424395851718577,0.668493328684059,1
0.8758816020315453,0.7579948105286759,1
0.7381984719846498,0.7974223209566906,1
0.8535214078548431,0.7728505242617129,1
0.8260000257266682,0.8127747935403505,1
0.7020527279057834,0.8478549898195744,1
0.9211327731115219,0.73330976829992,1
0.8033440377110042,0.6276239959044394,1
0.7461876168569442,0.662508057410589,1
0.7111860436683543,0.8222216904395002,1
0.8386560336575318,0.6138635070568245,1
0.8866972270175603,0.6764942458366289,1
0.8074962596792831,0.7485192931831461,1
0.6634515982554828,0.771367032139773,1
0.8168248551261583,0.7448006135995948,1
0.6988145822015975,0.7468248905319712,1
0.8837680287604694,0.8814852295208949,1
0.8811103221124115,0.7171625287455182,1
0.8596448396227961,0.8008253907874424,1
0.8025172337141844,0.7974632352398497,1
0.7457813243306133,0.8035919576872457,1
0.7343814627844961,0.776749648412524,1
0.918918704104731,0.6528474728467922,1
0.8200571100607817,0.6927994259671071,1
0.7636655017192302,0.8593506693509757,1
0.9190354107684565,0.8105204380840826,1
0.8585804237972837,0.7007896117677406,1
0.8406737022824307,0.7327242978630819,1
0.8668287011837201,0.7384878081719907,1
0.7551006684114229,0.7805147860264101,1
0.8056642348341985,0.8956520574786271,1
0.7379387469521568,0.7381688579916538,1
0.6950272812131937,0.7684861911580343,1
0.8149485634744955,0.7811222121169654,1
0.7612064428332737,0.6322052009072059,1
0.7994339761971402,0.7216245578617224,1
0.9098510037644653,0.7214943930707778,1
0.8348012588938146,0.7160418333078303,1
0.7660229392192683,0.734609373513837,1
0.7885478520012031,0.7889100973943437,1
0.8029912424096998,0.7699759215879415,1
0.6709786192132203,0.7445047445494721,1
0.840120677673831,0.7049164482831931,1
0.7095865358919016,0.8524357423054618,1
0.7073368634150236,0.6850138802629202,1
0.8475122408568062,0.6776489381972521,1
0.8523227522089556,0.7773626021878445,1
0.7714171454859581,0.7914643541196809,1
0.8341439899582146,0.6991180166319225,1
0.8145663756719768,0.8584442658569007,1
0.7707323064919493,0.8308701991251226,1
0.7880173296236038,0.792889467687086,1
0.8015494253124864,0.7649754162174233,1
0.8369622017476773,0.7282642942722469,1
0.8732556340179696,0.7706240154867336,1
0.7555437270006654,0.7727053677028781,1
0.831333421056972,0.745274585982157,1
0.8263653462075522,0.5999014222165177,1
0.7656366561573411,0.7356373484091645,1
0.781713586740993,0.8270383437961981,1
0.7361680926441224,0.824325693424029,1
0.8537288715717984,0.8643470932075626,1
0.8581709771581166,0.8606856301462177,1
0.7506575049703721,0.7228455641616132,1
0.7369167919492602,0.8311166906633078,1
0.7537552567431314,0.6948995761885872,1
0.8844723789648141,0.8340905889441544,1
0.8871114242773419,0.8172472438378031,1
0.7796762019183497,0.7607917531086295,1
0.837624399358649,0.8290761707566403,1
0.8613074311522365,0.7671854261272937,1
0.7852149766775722,0.7097225968233318,1
0.770231457912155,0.7319143840391056,1
0.8247916683409175,0.7069466755078972,1
0.8020024175616536,0.7578615855715659,1
0.7871059286696396,0.7359164771041425,1
0.8330709317438296,0.8017468951630243,1
0.7397386112178734,0.7801080597568086,1
0.8258942866374641,0.7380856596894221,1
0.8712419050415995,0.7128190717907863,1
0.8090787116055348,0.668583809904826,1
0.7846547849909431,0.7646850975609911,1
0.8388838090830999,0.6889634935552608,1
0.8593224153757395,0.8120589921496985,1
0.676127605176941,0.6746445739544303,1
0.8611113629397227,0.7335452482247967,1
0.7543705690952173,0.7693667690651803,1
0.7859392630296556,0.8702371670041759,1
0.874636795789677,0.7786596490474602,1
0.7494115585795563,0.8129580711845216,1
0.7156431731858824,0.6880755695876893,1
0.7492981930609753,0.7239892742643679,1
0.7934226919933808,0.7306064601581054,1
0.8322244998285147,0.6481229307686033,1
0.7734603821754432,0.6702699753087236,1
0.7817778076504114,0.7596503039286412,1
0.9022523329740482,0.7416278643366466,1
0.8488418640058137,0.8059390298087405,1
0.7170716975229253,0.6758486892448419,1
0.7594910677940928,0.8024219002461543,1
0.7618727177485523,0.8317210250167528,1
0.8321243387908545,0.7281750404412034,1
0.8829730023008521,0.7592279661036494,1
0.8407740698037581,0.7558963175048731,1
0.769304456967473,0.7411999041140549,1
0.8572618131105522,0.7654786072326931,1
0.8917097108181123,0.7663137750433298,1
0.7224166245171907,0.8412831553114667,1
0.8575599426089718,0.8201176315134725,1
0.733399977084203,0.7432304138156359,1
0.8515598219895923,0.7627246515407476,1
0.7921220962585235,0.7607882182705359,1
0.763349960261096,0.8241320688180243,1
0.8238803960651805,0.8332453522175509,1
0.7102034342779567,0.759318156539396,1
0.9544872993998265,0.7387495695239329,1
0.704111177055045,0.7280461977528169,1
0.6496891041999493,0.8095316781796436,1
0.80132681197861,0.6586153388383661,1
0.7718226315289779,0.7557648134412064,1
0.8369090471658385,0.6917319563733956,1
0.8616940314209578,0.7276717552669743,1
0.7943487921904689,0.6209994002545107,1
0.8323091476584471,0.6404892961438637,1
0.8364085921020199,0.771670978366943,1
0.7170041234982943,0.723197286644543,1
0.7809535428042012,0.8381669850591857,1
0.8350560372958342,0.7915702458387671,1
0.7724040326792962,0.8633087586112485,1
0.7641464231288365,0.8254477657980223,1
0.7190007248040575,0.7678107917150291,1
0.7069365110347844,0.7508189346676483,1
0.7957789040577395,0.7891442042600485,1
0.7653969001902731,0.7616698297107253,1
0.8742235142400735,0.7341892063297869,1
0.8413467776924157,0.714577740146934,1
0.830237775324855,0.7552880185053812,1
0.7467417232604113,0.6040398762858729,1
0.9346832697869618,0.8293023250674496,1
0.8154748544331665,0.7607505657644896,1
0.9114611155246327,0.6862611402960646,1
0.7041826383591584,0.8479601825468596,1
0.8628717229895435,0.8509077057955582,1
0.7852983167776099,0.7415813968904161,1
0.8149688931382099,0.6620386810929745,1
0.769281040522553,0.7569301850894008,1
0.7713352507715939,0.8020404800275787,1
0.8685749814414201,0.763586778722954,1
0.9218875532110469,0.8259584596206903,1
0.774757235767889,0.7216288487408686,1
0.8074333629586027,0.7116426863137785,1
0.6538330354000939,0.9182751331592534,1
0.7717546176043595,0.8306882618614261,1
0.7689948780993068,0.7975620661447683,1
0.7694415277088567,0.7487452685919334,1
0.8551930173340301,0.8094696274257107,1
0.8043801682665634,0.6205227460032474,1
0.7596313689574945,0.815474545242899,1
0.8046255860756486,0.7146204345882929,1
0.8015403774375707,0.7519654152593002,1
0.8756981338115344,0.734310832564786,1
0.7994340510100635,0.8062824928893437,1
0.8327295947898222,0.7813459011246795,1
0.8329625263220479,0.8250873402579064,1
0.8340372827897861,0.7676563588371115,1
0.9033715328068633,0.8086826512780056,1
0.7797733674465698,0.7983390149172241,1
0.7107799935358939,0.7514884026501171,1
0.7647351020803108,0.8141404163697529,1
0.7918872300641072,0.6845502947212799,1
0.8323699376472139,0.8348667794600525,1
0.8392216313259817,0.7203520698741,1
0.7263417473687258,0.8389029852081563,1
0.8331195541587887,0.74324180206478,1
0.8664685532683369,0.777845640416523,1
0.9177066404867716,0.7208034274902332,1
0.8108579768810144,0.8281046319719131,1
0.9725004931705297,0.7190481289170625,1
0.7108373166938063,0.7855314728909581,1
0.8209895259648358,0.7267178269769474,1
0.9754389891776983,0.7870159514664621,1
0.8368020272793923,0.8084031315464097,1
0.8479048710471268,0.8235243790823842,1
0.7711296887991428,0.8297142644201183,1
0.8004087496819761,0.8206091728500184,1
0.7029450500681076,0.691720808506535,1
0.8427682217344195,0.7830374706989431,1
0.7780455360556984,0.7934532167598525,1
0.7850674321269593,0.7134946805990056,1
0.9014533952948125,0.7657414458739004,1
0.7296831378992601,0.6365266772837908,1
0.7451433975281432,0.8357689873416928,1
0.7220623598900773,0.8296201436786504,1
0.7547738331944222,0.7495010111052096,1
0.7031872958092549,0.7606609264355908,1
0.8242579454664692,0.7125545958914461,1
0.8711879469689671,0.7456491087800531,1
0.8297353841025867,0.7867079912982606,1
0.8703844786191107,0.9228687161879847,1
0.7737859126550655,0.8510626986423435,1
0.9088361335453826,0.77910108120157,1
0.8260965314049066,0.6186407183333801,1
0.6229236961855513,0.765079989157208,1
0.8208645375105269,0.8053278484373525,1
0.8539749507271237,0.816007204689056,1
0.7808092945109786,0.7717895976078946,1
0.8424216792972253,0.7302443109551651,1
0.7429895873383651,0.7058472815960997,1
0.8783022489702825,0.77265297045774,1
0.7652157721184955,0.6644492695249047,1
0.8341134767594123,0.8196781567579556,1
0.8712482641400601,0.8378904263499103,1
0.8274097660349868,0.7913066611262792,1
0.7839690198129474,0.7461103065612704,1
0.7684214116076088,0.773439428731171,1
0.7365495727163889,0.7370029191742011,1
0.8838258022921781,0.8431573057536051,1
0.8765393243334595,0.8107931296295275,1
0.7539101000425188,0.7362290660159897,1
0.8650641546027247,0.7878325732854476,1
0.8620356706191744,0.7379174336317738,1
0.7853483217353877,0.8329629772539949,1
0.8315664992225271,0.7101974664853854,1
0.7685205626708075,0.7719155307844502,1
0.8683627252086128,0.7799174133432872,1
0.7807420496632094,0.6978187199270647,1
0.8300921504738473,0.6832778864918345,1
0.9376570206359973,0.7125886509713851,1
0.8249037530622558,0.8203654362921963,1
0.7165744549260226,0.6965091554646742,1
0.7707825628211483,0.8391289733560967,1
0.8687803114938096,0.6198921418541379,1
0.8250265480016598,0.7151203289322481,1
0.7178247569252193,0.8607055813218618,1
0.7380694122110677,0.6855054188300849,1
0.9323366966196113,0.755239605291958,1
0.9018160554281526,0.6476786223352363,1
0.9879280535669986,0.8229949227024592,1
0.7896779745207861,0.6889005682307621,1
0.7376410274285554,0.7776238174178246,1
0.8467586083875215,0.7778823989663362,1
0.9005444302496233,0.6823683469505507,1
0.780108713381698,0.7900030718806471,1
0.8261198715406447,0.704137727660681,1
0.7886965576483822,0.8244243121943521,1
0.7848166592088407,0.7567033007697216,1
0.7443901421159903,0.7075276972108641,1
0.8862643115644268,0.7526585420648901,1
0.8904829689046476,0.7833626918659446,1
0.8013173256999654,0.883307932061752,1
0.8369381164752252,0.7333509434587827,1
0.7897309600254188,0.7616836987714993,1
0.8424420014796471,0.8610787149981757,1
0.7500186564726896,0.7131825475272948,1
0.8237490769413222,0.6549708504218109,1
0.8624763980377342,0.6763471307714483,1
0.7430493344349844,0.8665956534568466,1
0.6730333995367354,0.8239724954148253,1
0.8461757214525505,0.7792027900473745,1
0.8538211084246472,0.7264665986892522,1
0.8167155175353554,0.7845232996246936,1
0.7275248583854582,0.7680578454375869,1
0.8167886456713944,0.901831425260649,1
0.8271820354971731,0.6078548954390652,1
0.8291383081486273,0.7629988656919461,1
0.7910450594928896,0.8292705990370532,1
0.7853080319837994,0.7899392282293606,1
0.7477791555608317,0.6945017036305059,1
0.6991718558044768,0.6082806850207158,1
0.8885283077235552,0.7416039435300694,1
0.8547657457678133,0.7843595400249557,1
0.8343396900911471,0.7598189503783475,1
0.8317653624458469,0.6782800164644137,1
0.8192742167610272,0.8825579288139602,1
0.7201518503036624,0.7566458366648409,1
0.8618810308109379,0.7070070319544459,1
0.8086868026117929,0.8056079885103249,1
0.8706018715072156,0.7402148789970276,1
0.8686011240692563,0.7948785059060219,1
0.7920273037962225,0.6795700662056283,1
0.7165769836028221,0.8022464239486683,1
0.7095245264524886,0.8496175884814433,1
0.8697343199037191,0.7447240701202541,1
0.7768433387660332,0.7931060587709254,1
0.9206253499720485,0.7007331302392898,1
0.7942664994713544,0.77541388892776,1
0.7634593741610808,0.743637947082903,1
0.832668233230323,0.8031860107214983,1
0.8844222662764271,0.8830128101906621,1
0.7866922790404546,0.8721819881759995,1
0.7511144413568434,0.5981558198006112,1
0.6837267996578195,0.7803460542797647,1
0.9318346315816881,0.7363967044109588,1
0.8235043683587472,0.7849607388850685,1
0.7266109302509529,0.8924172319834398,1
0.7831987728897075,0.7828909671131197,1
0.718382153601043,0.6931220627476242,1
0.6454792433632235,0.6815713201647945,1
0.7936988160186098,0.6359568787748514,1
0.8598867217731373,0.8340825195213741,1
0.732973169358109,0.7172695010771271,1
0.7497511583774904,0.8157346488432876,1
0.7955701879724515,0.6746790466570459,1
0.7953069332662487,0.7613459804951432,1
0.7476681257017087,0.6489456601807657,1
0.7267493296698504,0.7584862300124517,1
0.8851610947644956,0.7918859447656398,1
0.7607570296343458,0.7499769403324892,1
0.85418257903251,0.7746125751399913,1
0.8173058004759,0.6760544077383062,1
0.8352959413924899,0.7627240345226288,1
0.8286779079238185,0.7179038245051139,1
0.819562892898488,0.7763687726542816,1
0.8534142338537749,0.6510808552590058,1
0.7625547377916198,0.7831987456099178,1
0.797425467666542,0.7740336609360755,1
0.7944060465204922,0.9011676018308297,1
0.8337143378447855,0.7330539949038898,1
0.8909575386970854,0.6861875700243213,1
0.8677611185840326,0.8509814926329073,1
0.6913611666863482,0.7386870634837392,1
0.8646168241955753,0.8404194036102804,1
0.8257268957146202,0.7711172544539214,1
0.8125926506618291,0.7102651961322942,1
0.7694305795856952,0.7395015196466694,1
0.7305844421011276,0.9066100350746827,1
0.7673688371715596,0.8012889259263458,1
0.8860010014966606,0.7927049881314983,1
0.8310820675905705,0.7173584043045175,1
0.8941360914192734,0.6877773969663303,1
0.8268324780991788,0.7512722685141665,1
0.8752453540310687,0.7849432596590341,1
0.741580252516089,0.7287179310890621,1
0.7990945035811758,0.7560694691838258,1
0.7261338018565461,0.7549758472162106,1
0.7586880124115717,0.7664038757511276,1
0.8491538997303729,0.7841839967084463,1
0.7090952573812258,0.6846241214377173,1
0.8875908898274656,0.7288929299452384,1
0.7950690850287192,0.7618975016424019,1
0.8730802366160988,0.7475278026688983,1
0.8333190113967178,0.8847733406786918,1
0.7676994728850519,0.7708898938006853,1
0.892451673967657,0.7690092918082313,1
0.7953928394495475,0.8559248606855198,1
0.7863371854861534,0.6971714679201406,1
0.7509909895599747,0.7050318849513331,1
0.6919681164498938,0.7909113712930539,1
0.9020440418261633,0.7577169557490246,1
0.7534476080483811,0.6476581654705952,1
0.729112087864977,0.8544166307895644,1
0.8040042557720314,0.8198149741562872,1
0.8065795993768268,0.6636477269862533,1
0.809173590850826,0.798765522876344,1
0.8744869769262027,0.9115878082570109,1
0.777401212748306,0.8172599386809716,1
0.8482398264587967,0.7177897476031162,1
0.870751486879539,0.6987358785897541,1
0.8432858852668026,0.7636569321322408,1
0.673110458343752,0.9115721014349092,1
0.7881296911527574,0.6659530944432107,1
0.823271976975826,0.8098543963799665,1
0.8347596180208355,0.9229714142567343,1
0.8371853372757571,0.8409742408145224,1
0.8022955974370837,0.8673393491621425,1
0.7848702641644765,0.7274452780463238,1
0.7235494657383977,0.6968619175732859,1
0.8760469610353989,0.7083473005455901,1
0.8383964806947624,0.8215763160729922,1
0.8066749948312871,0.769647849066113,1
0.9601925239353212,0.7094976311309101,1
0.8814684680339739,0.7372474078959421,1
0.7949034462245327,0.8714132461876289,1
0.7707790885090012,0.6805185465690671,1
0.8290752603058423,0.8332559329151533,1
0.8343599658895565,0.7755134797508648,1
0.7616497019211498,0.7681588131969969,1
0.8241101256042993,0.6850688258925879,1
0.8603833972880834,0.7958126486293972,1
0.8779455140204498,0.8007565345562837,1
0.8582403900843965,0.6984921508939518,1
0.7943384246155906,0.8177309782889018,1
0.8676073316431189,0.6128212964346598,1
0.7531261833019769,0.796067683708414,1
0.8220289512815269,0.6562001914511952,1
0.7047079687198968,0.8389885114521787,1
0.7107518504104949,0.8007740957559999,1
0.844356600340437,0.8068539391800639,1
0.8682458345050967,0.6874964659581032,1
0.8518209669713647,0.8084417428122086,1
0.9457428088423089,0.8054618975622914,1
0.8609472518154259,0.7886942274573543,1
0.7726794130640697,0.7135866661476103,1
0.8289906513786299,0.7865340619770824,1
0.7386466896730667,0.6835933732841115,1
0.7534053222880052,0.8168368503536898,1
0.7759427916709476,0.8466185353577814,1
0.8994890428476665,0.7591938722523746,1
0.8365378613517862,0.8054673521353944,1
0.856662061846464,0.910186015648227,1
0.9053257331403494,0.6856511935147913,1
0.6953776181618462,0.7974132318477732,1
0.9073071653778311,0.804421363523472,1
0.7307329292945712,0.7588067282768485,1
0.6736994185918171,0.8151089354212798,1
0.6962060755242654,0.806882660985794,1
0.6897302404747246,0.7635728215958599,1
0.8685500268428021,0.7685131959474544,1
0.8930361993056432,0.6392832201316015,1
0.8236835423169747,0.787097608331149,1
0.8851779800412318,0.7892226314724438,1
0.7743026918986974,0.8841818761933036,1
0.7981283051535818,0.7473195512994385,1
0.638587716291698,0.7577877234070499,1
0.7746971340580145,0.7632006494486796,1
0.7288189917800214,0.6725493881255908,1
